camera_id,age_days,daily_usage_hours,avg_temperature_c,avg_humidity_percent,vibration_level,signal_strength_dbm,avg_power_consumption_w,firmware_version,camera_type,location_type,manufacturer,weather_exposure,needs_maintenance
CAM_026464,109,972,14.5,53.0,0.67,-61.9,13.5,2,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_025196,8,1022,15.5,48.4,0.76,-57.2,15.1,5,Bullet,Warehouse,Axis,Medium,0
CAM_022482,579,1008,5.9,69.5,0.95,-70.3,11.4,10,Dome,Outdoor_Residential,Axis,Low,0
CAM_015391,638,1022,18.1,79.7,0.01,-46.4,14.9,1,Bullet,Outdoor_Commercial,Bosch,Low,0
CAM_044318,117,947,3.7,65.1,0.14,-53.2,15.7,9,Bullet,Indoor,Hikvision,High,1
CAM_042381,363,987,27.4,56.3,0.14,-49.2,20.2,3,PTZ,Warehouse,Dahua,Low,0
CAM_013742,390,1006,22.0,57.8,0.5,-47.0,8.6,8,PTZ,Indoor,Axis,Low,0
CAM_023226,206,1054,31.4,56.0,1.49,-57.6,12.7,3,Thermal,Outdoor_Commercial,Dahua,Medium,0
CAM_043603,31,1028,13.1,72.1,0.18,-42.1,12.4,9,Bullet,Outdoor_Residential,Dahua,Low,0
CAM_047719,1128,1004,32.7,59.8,0.6,-32.7,15.1,1,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_015428,729,1048,34.2,43.1,0.8,-44.0,17.1,9,Thermal,Outdoor_Residential,Hikvision,Low,0
CAM_035890,285,1000,29.3,54.7,0.33,-45.4,14.8,1,Dome,Outdoor_Residential,Bosch,Medium,0
CAM_022888,473,982,28.7,89.8,0.89,-54.9,8.3,5,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_045037,537,981,33.0,63.3,0.07,-47.3,15.7,7,Thermal,Outdoor_Residential,Hikvision,Low,0
CAM_017797,344,950,26.0,62.1,0.37,-45.3,8.7,10,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_013127,303,933,17.9,57.6,0.22,-63.3,14.4,5,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_041573,231,1023,20.9,57.4,0.35,-39.1,17.5,9,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_006417,901,1028,20.0,72.9,0.95,-60.4,18.3,10,Dome,Outdoor_Residential,Dahua,Low,0
CAM_046656,507,954,28.8,71.2,0.24,-51.4,22.0,2,Dome,Outdoor_Commercial,Hikvision,Medium,0
CAM_020016,494,1043,16.2,54.8,0.5,-56.6,18.2,6,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_007854,249,1018,30.6,68.6,0.03,-52.2,13.3,8,PTZ,Indoor,Axis,Medium,0
CAM_004684,545,968,12.0,72.7,0.65,-53.3,17.2,8,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_046581,564,991,23.5,88.8,1.13,-44.3,13.5,9,Dome,Outdoor_Residential,Axis,Low,0
CAM_024413,278,990,16.7,45.2,0.11,-57.6,17.4,6,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_021643,250,999,16.7,67.2,0.38,-53.5,16.1,2,Bullet,Warehouse,Dahua,Medium,0
CAM_029472,0,1022,25.2,75.3,0.84,-53.3,18.1,2,Dome,Indoor,Bosch,Medium,1
CAM_037041,1014,1132,31.2,80.7,0.4,-64.3,14.4,2,Thermal,Outdoor_Residential,Axis,Low,0
CAM_020007,45,1024,5.9,66.7,0.04,-48.7,13.2,5,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_032665,406,1068,12.9,49.7,0.24,-41.3,16.7,7,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_028928,989,1027,24.1,71.0,0.14,-63.7,20.2,7,PTZ,Outdoor_Residential,Bosch,Low,0
CAM_027014,952,978,36.0,39.6,2.23,-49.9,16.8,3,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_016564,851,924,24.0,63.5,0.44,-50.8,18.6,8,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_030765,1014,1025,33.7,31.2,0.22,-58.8,6.2,7,Dome,Outdoor_Residential,Axis,High,0
CAM_030737,134,1072,31.3,77.9,1.19,-57.1,16.3,4,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_044286,567,1025,26.4,71.7,0.49,-53.9,12.6,2,PTZ,Warehouse,Dahua,Low,0
CAM_027682,259,1025,23.5,79.2,0.16,-65.2,19.0,7,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_034005,590,1010,30.6,81.8,0.17,-65.1,11.5,1,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_045079,964,1044,25.0,81.4,0.24,-57.5,16.0,9,Dome,Outdoor_Residential,Bosch,High,0
CAM_045289,725,948,18.9,41.4,0.36,-47.5,12.8,8,PTZ,Outdoor_Commercial,Bosch,Medium,0
CAM_024289,196,1054,20.3,62.2,0.27,-73.1,10.8,4,Bullet,Outdoor_Residential,Dahua,High,0
CAM_044713,34,946,16.4,52.1,0.66,-30.3,16.0,2,Dome,Outdoor_Residential,Bosch,Low,1
CAM_044706,216,1013,18.7,42.4,0.25,-38.5,10.7,5,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_013781,5,1015,22.1,50.1,0.03,-51.2,16.7,9,Dome,Outdoor_Commercial,Dahua,High,0
CAM_016853,1130,1034,17.0,64.3,0.35,-48.5,9.9,3,Bullet,Indoor,Axis,Medium,0
CAM_036755,159,983,18.7,53.3,0.34,-52.9,9.3,10,Bullet,Outdoor_Residential,Axis,Low,0
CAM_043481,486,1061,17.3,71.4,0.06,-69.7,12.4,10,PTZ,Outdoor_Commercial,Hikvision,High,0
CAM_018550,779,999,4.6,58.8,0.72,-61.5,8.9,1,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_048369,306,995,21.5,57.2,0.14,-65.0,14.5,8,PTZ,Indoor,Hikvision,High,0
CAM_001027,679,1018,13.3,38.7,0.04,-43.1,14.1,5,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_033501,374,934,4.6,48.8,0.77,-51.5,14.6,1,Dome,Warehouse,Axis,Medium,0
CAM_039815,760,973,31.5,95.7,0.24,-61.2,10.4,4,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_044061,15,1080,15.7,69.0,0.32,-68.4,11.4,5,Dome,Warehouse,Dahua,Low,0
CAM_023886,152,1045,32.9,60.7,0.41,-56.0,17.6,10,PTZ,Indoor,Hikvision,Low,0
CAM_036002,1,1033,13.0,72.2,0.16,-58.0,14.7,10,Bullet,Outdoor_Residential,Dahua,Low,1
CAM_000253,139,941,28.5,44.1,0.36,-64.6,17.5,10,Dome,Indoor,Bosch,Low,0
CAM_015270,0,999,37.0,65.2,0.31,-53.8,13.3,5,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_001795,32,923,14.3,84.2,0.09,-56.3,14.2,3,Dome,Warehouse,Dahua,High,1
CAM_036602,79,1005,11.3,82.2,0.71,-54.8,18.1,10,PTZ,Indoor,Dahua,Low,0
CAM_040847,319,987,20.8,30.5,0.22,-65.7,16.0,9,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_000333,45,1044,10.2,49.0,0.36,-36.5,15.4,9,PTZ,Indoor,Axis,Low,0
CAM_039965,98,1042,20.1,62.9,0.57,-50.7,18.1,3,Dome,Warehouse,Dahua,Low,0
CAM_045560,337,949,16.2,35.0,0.29,-73.3,17.0,3,Dome,Indoor,Hikvision,High,0
CAM_031073,310,991,38.4,65.6,0.21,-44.2,8.4,1,Dome,Outdoor_Residential,Axis,High,0
CAM_043864,78,961,31.9,72.5,0.11,-50.7,12.3,6,PTZ,Warehouse,Dahua,Low,0
CAM_049675,42,1002,24.6,74.5,0.27,-58.6,15.4,6,Bullet,Outdoor_Commercial,Dahua,High,1
CAM_007092,426,1032,18.4,25.5,0.35,-46.4,14.6,6,Thermal,Outdoor_Residential,Bosch,Medium,0
CAM_027143,221,1100,32.7,28.6,0.13,-45.2,13.4,10,Bullet,Indoor,Hikvision,High,0
CAM_006174,261,966,19.0,75.3,0.46,-64.6,19.7,3,Dome,Indoor,Axis,Low,0
CAM_037594,761,987,29.0,94.3,0.1,-46.3,10.8,10,Dome,Indoor,Axis,Low,0
CAM_039195,126,945,21.9,64.3,0.28,-64.7,17.6,9,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_021899,33,991,31.4,50.3,0.02,-63.9,15.0,2,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_012349,78,1041,18.4,64.2,0.41,-45.7,20.4,10,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_049729,959,1070,17.0,73.5,0.16,-52.8,10.2,2,PTZ,Outdoor_Commercial,Hikvision,Low,0
CAM_038882,568,1020,32.4,77.4,0.55,-45.7,12.3,3,PTZ,Indoor,Hikvision,Low,0
CAM_022326,348,1000,23.2,65.6,0.02,-57.8,11.4,5,Bullet,Outdoor_Residential,Axis,Low,0
CAM_007167,223,978,29.4,76.0,0.27,-52.9,10.7,5,PTZ,Outdoor_Commercial,Dahua,Low,0
CAM_029479,464,1070,26.8,49.1,0.15,-52.9,15.3,9,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_036540,63,952,30.5,29.7,2.44,-69.7,14.5,8,Bullet,Indoor,Dahua,High,0
CAM_037683,486,998,3.9,58.2,0.62,-54.3,13.8,4,Dome,Indoor,Axis,Low,0
CAM_001967,164,979,23.9,46.2,0.81,-53.9,11.9,10,Dome,Outdoor_Commercial,Hikvision,Low,0
CAM_020118,29,947,28.4,35.7,0.62,-56.6,18.0,6,Bullet,Indoor,Dahua,High,0
CAM_016521,564,987,29.5,73.1,1.72,-56.2,12.1,4,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_020523,529,981,23.9,31.8,0.4,-67.0,15.0,10,Dome,Warehouse,Hikvision,High,0
CAM_004447,585,980,30.4,60.1,0.44,-56.4,19.9,9,Dome,Warehouse,Dahua,Low,0
CAM_012443,96,1023,33.4,94.8,0.99,-48.5,10.7,7,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_003860,615,955,45.0,56.1,1.86,-47.2,18.5,9,Dome,Indoor,Axis,Low,0
CAM_046183,103,980,20.0,73.6,0.06,-52.3,14.8,4,PTZ,Indoor,Axis,High,1
CAM_008115,120,1006,28.5,86.3,0.29,-50.2,15.0,10,Bullet,Indoor,Dahua,High,0
CAM_018210,121,1044,26.9,58.8,0.32,-68.8,16.3,4,Bullet,Outdoor_Residential,Hikvision,High,1
CAM_031635,1684,1027,11.9,71.0,0.33,-46.8,18.7,4,Bullet,Warehouse,Axis,Low,0
CAM_035672,531,1029,33.1,90.6,0.35,-51.9,18.8,9,PTZ,Outdoor_Commercial,Axis,Medium,0
CAM_016624,241,1012,23.4,12.7,0.24,-58.5,15.5,10,Bullet,Indoor,Dahua,Low,0
CAM_021486,351,1052,20.4,60.1,0.26,-53.6,15.8,4,Bullet,Warehouse,Hikvision,Medium,0
CAM_014433,714,1057,17.4,77.6,1.09,-47.1,13.8,8,Dome,Warehouse,Hikvision,High,0
CAM_016300,195,997,17.7,87.6,0.39,-57.2,19.8,3,Bullet,Indoor,Hikvision,Medium,0
CAM_000357,321,998,31.8,73.6,1.02,-54.0,13.2,3,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_043614,210,1006,26.9,78.6,0.2,-61.7,13.9,4,Dome,Warehouse,Hikvision,Medium,0
CAM_001297,40,992,22.9,51.6,0.46,-75.3,17.4,5,PTZ,Warehouse,Dahua,Medium,0
CAM_045938,219,998,29.1,82.3,0.2,-53.3,15.1,9,PTZ,Indoor,Hikvision,Low,0
CAM_010804,1566,1027,26.6,91.7,0.88,-58.4,13.1,10,PTZ,Outdoor_Commercial,Hikvision,Medium,0
CAM_033571,3,985,25.6,81.8,0.02,-41.3,15.4,6,Bullet,Outdoor_Residential,Hikvision,Low,0
CAM_024097,962,1018,17.4,63.9,0.12,-60.9,19.2,1,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_043770,628,946,40.7,73.3,0.11,-57.7,8.4,7,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_008827,145,956,23.9,72.7,0.56,-54.2,15.3,9,Dome,Indoor,Hikvision,High,0
CAM_025935,240,1016,24.8,58.9,1.52,-51.8,8.1,6,Dome,Warehouse,Bosch,Medium,0
CAM_036249,138,1073,20.4,42.0,0.16,-50.9,14.1,8,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_006153,23,1007,31.1,59.0,0.19,-56.8,12.1,10,PTZ,Outdoor_Residential,Dahua,Low,0
CAM_029891,287,1004,23.4,72.0,0.34,-61.7,14.4,8,Bullet,Indoor,Axis,Medium,0
CAM_014413,92,1007,29.7,72.4,0.39,-60.0,17.2,3,PTZ,Warehouse,Dahua,High,0
CAM_036419,211,994,14.0,43.3,0.01,-49.9,17.7,8,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_048573,483,999,16.3,56.8,0.06,-49.1,14.5,10,Dome,Indoor,Axis,Low,0
CAM_009485,356,1010,24.8,89.5,0.29,-60.0,17.9,9,Dome,Outdoor_Residential,Axis,Low,0
CAM_014070,287,906,14.6,66.8,1.38,-52.7,15.5,4,Dome,Indoor,Bosch,Low,0
CAM_037062,317,1044,17.4,59.5,0.23,-45.5,15.1,9,Bullet,Outdoor_Commercial,Axis,Low,0
CAM_034784,265,984,27.7,50.2,0.04,-61.1,12.7,2,Dome,Indoor,Dahua,Medium,1
CAM_017626,377,938,28.6,56.8,2.33,-62.7,18.8,1,PTZ,Outdoor_Commercial,Axis,Low,0
CAM_049151,64,1104,16.1,66.7,0.15,-56.5,15.7,9,Bullet,Outdoor_Commercial,Dahua,High,0
CAM_038634,618,1065,14.0,61.6,0.05,-55.1,22.3,1,Bullet,Warehouse,Dahua,Low,0
CAM_042936,11,1086,28.6,81.3,1.67,-61.8,21.2,5,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_042091,1333,981,19.9,53.2,1.67,-50.3,16.1,5,Dome,Warehouse,Hikvision,Medium,0
CAM_044272,635,1002,33.4,25.0,0.2,-55.0,15.5,4,PTZ,Warehouse,Hikvision,Medium,0
CAM_027548,298,957,30.0,59.8,0.15,-68.3,17.0,4,PTZ,Indoor,Hikvision,Low,0
CAM_026114,28,1052,19.8,54.1,0.55,-55.0,12.9,4,Bullet,Indoor,Axis,Medium,0
CAM_046338,66,1051,29.6,57.4,0.79,-49.9,13.4,4,PTZ,Indoor,Axis,Medium,0
CAM_039552,110,993,14.7,72.7,0.5,-60.4,14.0,5,Bullet,Indoor,Dahua,Medium,0
CAM_046344,206,990,16.1,81.8,0.14,-46.8,15.8,7,Dome,Indoor,Hikvision,High,1
CAM_011285,81,975,23.3,80.7,0.5,-58.5,11.1,2,Dome,Indoor,Axis,Medium,0
CAM_004059,1760,930,27.4,54.4,0.15,-44.4,14.5,2,Bullet,Outdoor_Commercial,Hikvision,Medium,0
CAM_030591,97,993,17.0,73.1,0.01,-64.3,15.8,5,Dome,Outdoor_Residential,Dahua,Low,0
CAM_007739,29,919,26.0,61.3,0.3,-64.6,20.6,1,Dome,Outdoor_Commercial,Axis,Medium,0
CAM_020203,57,1000,41.2,62.5,3.52,-56.6,18.7,3,Dome,Warehouse,Bosch,Low,0
CAM_044137,296,998,29.5,53.7,0.42,-45.2,12.5,10,Dome,Indoor,Hikvision,Medium,0
CAM_030792,254,1082,20.7,71.2,1.62,-40.5,20.7,2,Bullet,Outdoor_Residential,Axis,Low,0
CAM_043102,164,1060,25.2,51.8,0.04,-58.2,17.2,10,Bullet,Outdoor_Commercial,Dahua,Low,0
CAM_008806,195,983,23.6,56.2,0.86,-62.3,14.0,7,Dome,Indoor,Dahua,High,0
CAM_015502,165,1027,24.7,60.0,0.34,-41.1,14.5,3,Bullet,Outdoor_Residential,Dahua,Low,0
CAM_008958,342,1010,14.9,75.7,0.18,-71.8,12.0,3,Bullet,Outdoor_Residential,Dahua,High,0
CAM_000029,17,993,20.0,61.6,0.37,-47.7,15.3,2,Dome,Warehouse,Axis,Low,0
CAM_037258,230,981,16.5,91.1,0.34,-53.8,18.2,8,Bullet,Indoor,Axis,Medium,0
CAM_042639,154,960,33.0,71.2,0.24,-63.9,15.0,3,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_034337,734,1007,20.6,65.4,0.2,-42.1,15.1,6,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_027064,131,947,20.8,60.6,1.52,-62.4,13.1,2,Bullet,Indoor,Hikvision,Low,0
CAM_011554,340,1027,20.3,65.3,1.0,-54.6,15.2,8,Dome,Outdoor_Commercial,Axis,Low,0
CAM_001825,275,925,27.1,55.6,2.87,-52.2,15.8,2,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_006032,567,927,15.1,68.1,1.21,-60.6,14.7,10,Bullet,Indoor,Dahua,Low,0
CAM_035695,6,995,25.5,86.8,0.36,-46.0,19.9,10,Dome,Outdoor_Residential,Axis,Medium,0
CAM_041193,2275,1017,26.3,65.9,0.01,-56.8,13.5,5,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_024459,408,1033,18.5,72.2,0.42,-49.5,23.0,6,Dome,Outdoor_Commercial,Dahua,Medium,0
CAM_011860,881,1024,30.3,68.6,0.06,-59.2,16.9,5,Bullet,Outdoor_Residential,Bosch,Medium,0
CAM_037691,682,1017,25.7,55.8,0.44,-49.6,15.1,3,Dome,Outdoor_Commercial,Dahua,High,0
CAM_044874,101,960,19.7,72.0,0.45,-61.8,11.6,10,Bullet,Indoor,Hikvision,Medium,0
CAM_020729,254,1032,27.4,87.4,0.48,-51.2,18.3,7,Dome,Outdoor_Residential,Dahua,Low,0
CAM_013550,155,948,19.3,60.0,0.27,-52.7,15.1,5,PTZ,Warehouse,Axis,High,1
CAM_044999,700,1022,27.2,89.9,1.52,-58.3,10.9,3,Dome,Outdoor_Commercial,Axis,High,0
CAM_019028,50,923,15.5,67.4,0.02,-61.7,16.0,10,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_011496,20,1013,8.6,61.1,0.05,-43.4,9.4,3,Bullet,Outdoor_Residential,Dahua,Low,1
CAM_001869,472,1048,22.0,47.8,0.26,-54.3,12.1,5,Thermal,Indoor,Hikvision,Low,0
CAM_033199,1115,1011,22.9,37.8,2.0,-41.5,17.4,4,Bullet,Outdoor_Commercial,Hikvision,High,0
CAM_033200,380,995,21.3,63.7,0.32,-56.3,18.3,9,Bullet,Indoor,Axis,Medium,0
CAM_032302,908,941,11.7,82.9,0.83,-65.2,18.1,1,Dome,Outdoor_Residential,Axis,Medium,0
CAM_001782,225,977,33.4,56.3,0.88,-58.7,11.9,7,Dome,Outdoor_Commercial,Hikvision,High,0
CAM_024434,120,1018,24.4,41.0,0.65,-63.2,14.4,3,Dome,Warehouse,Hikvision,Medium,0
CAM_017344,214,1043,9.5,89.8,0.12,-59.1,13.4,9,Dome,Outdoor_Residential,Axis,Medium,0
CAM_000984,475,946,33.3,69.8,0.17,-56.7,18.7,9,Thermal,Indoor,Hikvision,Low,0
CAM_045136,239,947,19.2,62.1,1.11,-53.7,12.9,8,Thermal,Outdoor_Residential,Hikvision,High,0
CAM_034343,256,989,10.5,59.5,1.75,-61.6,11.7,4,Dome,Outdoor_Residential,Axis,Medium,0
CAM_029675,153,1007,18.2,68.1,0.15,-47.4,17.8,4,Bullet,Outdoor_Commercial,Dahua,High,0
CAM_045548,90,993,28.7,62.0,0.44,-63.3,16.0,4,Bullet,Outdoor_Commercial,Axis,High,1
CAM_024589,657,988,29.8,62.6,0.07,-66.8,16.7,2,Bullet,Indoor,Hikvision,Medium,0
CAM_023107,572,964,24.1,42.1,0.23,-52.7,10.6,6,Dome,Outdoor_Residential,Bosch,High,0
CAM_017301,289,1008,32.4,53.2,0.85,-61.3,14.4,1,Bullet,Warehouse,Hikvision,Medium,0
CAM_016838,13,1051,25.8,41.4,0.2,-63.7,14.1,8,Bullet,Outdoor_Commercial,Dahua,Medium,0
CAM_009892,609,938,24.4,46.9,0.74,-51.4,13.6,2,Bullet,Warehouse,Bosch,Medium,0
CAM_004122,436,910,33.9,81.1,0.46,-51.2,11.3,7,Bullet,Outdoor_Residential,Hikvision,High,0
CAM_007585,410,1079,17.7,62.9,0.88,-38.8,14.8,2,PTZ,Outdoor_Residential,Axis,Medium,0
CAM_017876,98,998,17.9,87.5,0.46,-43.0,18.6,3,Dome,Outdoor_Residential,Hikvision,Medium,1
CAM_047626,66,999,31.8,59.2,0.48,-56.6,16.5,10,PTZ,Outdoor_Commercial,Axis,Medium,0
CAM_010218,284,1063,25.4,77.5,1.03,-58.9,16.2,10,Bullet,Indoor,Axis,Medium,0
CAM_035830,430,995,20.8,69.8,0.13,-46.3,11.7,7,Dome,Warehouse,Bosch,Low,0
CAM_032723,372,1042,10.1,63.8,0.22,-55.1,19.3,1,PTZ,Outdoor_Commercial,Dahua,High,0
CAM_032643,410,1011,26.7,80.7,0.62,-41.6,16.8,5,Bullet,Outdoor_Residential,Dahua,High,1
CAM_049894,264,1013,26.3,20.6,0.07,-61.9,14.3,9,Dome,Outdoor_Residential,Hikvision,High,0
CAM_030039,12,1029,21.1,59.2,1.1,-54.7,15.3,6,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_008158,187,1102,33.6,65.6,0.14,-51.4,14.8,2,Bullet,Warehouse,Dahua,Medium,0
CAM_018773,309,1071,23.4,78.6,0.15,-30.3,10.5,5,Dome,Indoor,Dahua,Medium,0
CAM_012579,38,973,28.7,38.3,0.75,-70.6,12.6,8,Dome,Outdoor_Residential,Axis,Medium,0
CAM_025800,597,928,20.2,12.1,0.12,-57.6,18.4,2,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_003554,56,1018,16.6,63.8,0.49,-39.2,13.0,9,Bullet,Indoor,Hikvision,Medium,1
CAM_038711,64,1057,21.9,91.1,0.08,-56.5,13.9,4,Dome,Outdoor_Residential,Dahua,Low,1
CAM_002981,97,1036,18.3,86.8,0.53,-60.9,18.1,3,Dome,Outdoor_Residential,Dahua,Low,0
CAM_037799,162,930,22.2,68.8,0.64,-64.3,18.0,8,Bullet,Outdoor_Residential,Axis,Medium,0
CAM_013783,120,984,29.0,68.2,0.2,-68.4,17.6,6,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_022074,747,1015,33.8,34.1,0.72,-34.1,16.1,9,Dome,Warehouse,Axis,High,0
CAM_015362,53,974,7.8,63.8,0.14,-62.0,15.0,8,Dome,Outdoor_Commercial,Axis,High,0
CAM_045976,153,997,17.5,84.5,0.3,-66.8,21.3,3,PTZ,Outdoor_Commercial,Hikvision,Medium,0
CAM_038621,5,1001,20.2,70.8,0.2,-55.6,15.2,3,Dome,Warehouse,Bosch,Low,0
CAM_013959,157,1016,8.0,30.6,0.14,-53.8,13.0,2,Dome,Outdoor_Commercial,Hikvision,Low,1
CAM_017643,40,981,18.2,48.7,0.4,-70.0,11.6,10,Thermal,Outdoor_Residential,Hikvision,High,1
CAM_030627,144,1001,28.2,53.9,0.78,-54.5,10.0,2,Dome,Outdoor_Residential,Hikvision,Medium,0
CAM_003408,100,993,11.4,45.0,1.24,-54.4,13.7,1,Bullet,Warehouse,Hikvision,Medium,0
CAM_007798,97,938,25.4,72.5,0.58,-47.9,20.4,10,Dome,Outdoor_Commercial,Hikvision,Medium,0
CAM_013910,689,997,25.5,77.2,0.74,-58.9,11.7,5,PTZ,Outdoor_Residential,Axis,Low,0
CAM_038583,90,1031,21.6,72.2,0.05,-53.6,14.8,5,Dome,Outdoor_Residential,Axis,Low,0
CAM_007882,291,964,35.2,44.2,0.04,-52.9,14.0,6,Dome,Outdoor_Commercial,Hikvision,Medium,0
CAM_022773,162,1010,12.3,31.4,0.16,-55.6,15.4,7,Dome,Warehouse,Hikvision,High,1
CAM_015498,21,977,22.7,64.7,0.65,-48.7,11.1,9,PTZ,Indoor,Hikvision,High,0
CAM_049361,358,1017,15.6,64.1,0.35,-48.4,15.9,3,Dome,Outdoor_Residential,Hikvision,High,0
CAM_011622,24,1019,22.9,60.5,0.38,-43.6,9.7,5,PTZ,Indoor,Dahua,High,1
CAM_039521,425,962,25.3,72.7,1.1,-63.7,12.2,10,Dome,Indoor,Hikvision,High,0
CAM_034161,751,1025,5.9,63.4,0.22,-38.0,11.6,1,PTZ,Warehouse,Dahua,Medium,0
CAM_011117,274,982,24.5,63.6,0.15,-51.9,11.0,8,Dome,Outdoor_Residential,Dahua,Medium,0
CAM_021578,310,1002,18.3,58.9,0.39,-55.1,22.1,7,PTZ,Indoor,Hikvision,Low,0
CAM_020441,113,1020,15.7,57.5,0.46,-46.3,12.5,6,Dome,Outdoor_Residential,Axis,Medium,0
CAM_019807,6,937,21.2,69.1,0.32,-56.5,14.7,8,PTZ,Warehouse,Dahua,Low,0
CAM_020575,343,1015,15.8,70.9,0.05,-63.2,15.5,4,Bullet,Outdoor_Residential,Dahua,Medium,0
CAM_026042,105,975,16.5,56.9,0.23,-70.5,17.0,4,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_041206,404,1027,24.9,33.6,1.33,-58.7,15.3,7,Dome,Outdoor_Commercial,Axis,Low,0
CAM_002906,1319,975,14.6,73.6,2.45,-58.7,15.4,9,Dome,Warehouse,Hikvision,Medium,0
CAM_032234,83,1026,31.1,39.9,0.11,-58.9,16.1,10,Dome,Outdoor_Residential,Hikvision,Low,0
CAM_024727,694,1049,26.0,54.2,0.77,-51.0,12.4,9,Thermal,Outdoor_Commercial,Hikvision,High,0
CAM_032978,297,1015,35.1,41.2,0.17,-45.7,12.8,10,Dome,Warehouse,Axis,Medium,0
CAM_006844,876,1023,7.8,75.7,0.77,-62.1,16.1,6,Dome,Indoor,Hikvision,High,0
CAM_048493,118,1076,26.0,56.8,0.34,-60.4,17.3,6,Dome,Warehouse,Hikvision,Low,1
CAM_034595,1115,1018,21.3,72.1,0.17,-57.7,18.6,7,PTZ,Warehouse,Dahua,Medium,0
CAM_002068,65,985,14.6,79.8,0.45,-54.5,13.0,8,Bullet,Indoor,Axis,Medium,0
CAM_037587,529,932,35.3,90.0,0.36,-53.8,16.5,4,PTZ,Outdoor_Residential,Hikvision,Medium,0
CAM_027046,13,940,21.5,34.0,0.7,-61.9,10.8,3,Thermal,Indoor,Axis,Low,0
CAM_031220,65,1028,22.9,63.8,0.6,-56.7,14.9,2,Bullet,Outdoor_Commercial,Axis,Medium,0
CAM_017813,114,1055,28.1,68.1,0.53,-57.4,10.1,10,PTZ,Indoor,Dahua,Medium,0
CAM_030547,885,1038,19.6,65.1,0.09,-62.8,16.8,2,Thermal,Outdoor_Commercial,Axis,Low,0
CAM_025432,236,1027,11.5,72.0,0.04,-32.7,9.7,9,Bullet,Indoor,Bosch,High,1
CAM_032336,693,1041,33.2,70.4,0.15,-53.5,11.7,8,Dome,Outdoor_Commercial,Axis,Low,0
CAM_034612,424,1097,21.7,50.5,0.07,-52.1,19.7,8,Dome,Outdoor_Residential,Bosch,High,0
CAM_010924,506,1018,25.0,62.8,0.76,-61.2,16.9,5,Bullet,Outdoor_Commercial,Hikvision,Low,0
CAM_013706,299,1008,16.3,79.5,0.07,-57.1,13.2,10,Dome,Outdoor_Residential,Axis,Low,0
CAM_032179,465,1037,25.2,60.0,0.08,-55.9,15.0,5,Bullet,Warehouse,Hikvision,Low,0
CAM_022428,252,997,21.6,81.8,0.35,-49.9,14.2,3,Dome,Outdoor_Residential,Bosch,High,0
CAM_009755,114,1033,8.4,51.0,1.03,-57.7,18.2,7,PTZ,Warehouse,Hikvision,Medium,0
CAM_020020,144,966,29.2,50.3,0.5,-64.5,13.9,6,Bullet,Warehouse,Hikvision,Medium,0
CAM_037060,604,989,20.0,69.1,1.88,-64.9,13.4,6,Dome,Outdoor_Commercial,Hikvision,Low,0
